image_id,class_id,class_name,data_split
img_23209,3,Dress,train
img_23210,7,Sneaker,train
img_23211,6,Shirt,train
img_23212,7,Sneaker,train
img_23213,4,Coat,train
img_23214,0,T-shirt/top,train
img_23215,2,Pullover,train
img_23216,3,Dress,train
img_23217,1,Trouser,train
img_23218,7,Sneaker,train
img_23219,3,Dress,train
img_23220,4,Coat,train
img_23221,4,Coat,train
img_23222,9,Ankle boot,train
img_23223,0,T-shirt/top,train
img_23224,0,T-shirt/top,train
img_23225,4,Coat,train
img_23226,3,Dress,train
img_23227,1,Trouser,train
img_23228,2,Pullover,train
img_23229,0,T-shirt/top,train
img_23230,9,Ankle boot,train
img_23231,4,Coat,train
img_23232,0,T-shirt/top,train
img_23233,0,T-shirt/top,train
img_23234,5,Sandal,train
img_23235,4,Coat,train
img_23236,9,Ankle boot,train
img_23237,0,T-shirt/top,train
img_23238,8,Bag,train
img_23239,5,Sandal,train
img_23240,2,Pullover,train
img_23241,6,Shirt,train
img_23242,3,Dress,train
img_23243,3,Dress,train
img_23244,8,Bag,train
img_23245,3,Dress,train
img_23246,6,Shirt,train
img_23247,8,Bag,train
img_23248,9,Ankle boot,train
img_23249,2,Pullover,train
img_23250,8,Bag,train
img_23251,4,Coat,train
img_23252,5,Sandal,train
img_23253,2,Pullover,train
img_23254,0,T-shirt/top,train
img_23255,9,Ankle boot,train
img_23256,0,T-shirt/top,train
img_23257,8,Bag,train
img_23258,3,Dress,train
img_23259,0,T-shirt/top,train
img_23260,2,Pullover,train
img_23261,7,Sneaker,train
img_23262,0,T-shirt/top,train
img_23263,1,Trouser,train
img_23264,1,Trouser,train
img_23265,4,Coat,train
img_23266,8,Bag,train
img_23267,2,Pullover,train
img_23268,3,Dress,train
img_23269,5,Sandal,train
img_23270,1,Trouser,train
img_23271,1,Trouser,train
img_23272,3,Dress,train
img_23273,8,Bag,train
img_23274,8,Bag,train
img_23275,2,Pullover,train
img_23276,0,T-shirt/top,train
img_23277,4,Coat,train
img_23278,1,Trouser,train
img_23279,0,T-shirt/top,train
img_23280,5,Sandal,train
img_23281,7,Sneaker,train
img_23282,6,Shirt,train
img_23283,3,Dress,train
img_23284,3,Dress,train
img_23285,1,Trouser,train
img_23286,2,Pullover,train
img_23287,1,Trouser,train
img_23288,5,Sandal,train
img_23289,4,Coat,train
img_23290,0,T-shirt/top,train
img_23291,1,Trouser,train
img_23292,6,Shirt,train
img_23293,5,Sandal,train
img_23294,6,Shirt,train
img_23295,8,Bag,train
img_23296,3,Dress,train
img_23297,1,Trouser,train
img_23298,6,Shirt,train
img_23299,0,T-shirt/top,train
img_23300,9,Ankle boot,train
img_23301,5,Sandal,train
img_23302,1,Trouser,train
img_23303,0,T-shirt/top,train
img_23304,4,Coat,train
img_23305,9,Ankle boot,train
img_23306,1,Trouser,train
img_23307,6,Shirt,train
img_23308,0,T-shirt/top,train
img_23309,7,Sneaker,train
img_23310,6,Shirt,train
img_23311,3,Dress,train
img_23312,2,Pullover,train
img_23313,8,Bag,train
img_23314,0,T-shirt/top,train
img_23315,8,Bag,train
img_23316,1,Trouser,train
img_23317,1,Trouser,train
img_23318,2,Pullover,train
img_23319,3,Dress,train
img_23320,6,Shirt,train
img_23321,9,Ankle boot,train
img_23322,6,Shirt,train
img_23323,5,Sandal,train
img_23324,5,Sandal,train
img_23325,7,Sneaker,train
img_23326,4,Coat,train
img_23327,8,Bag,train
img_23328,5,Sandal,train
img_23329,4,Coat,train
img_23330,4,Coat,train
img_23331,0,T-shirt/top,train
img_23332,0,T-shirt/top,train
img_23333,5,Sandal,train
img_23334,4,Coat,train
img_23335,7,Sneaker,train
img_23336,1,Trouser,train
img_23337,2,Pullover,train
img_23338,3,Dress,train
img_23339,4,Coat,train
img_23340,7,Sneaker,train
img_23341,6,Shirt,train
img_23342,1,Trouser,train
img_23343,9,Ankle boot,train
img_23344,4,Coat,train
img_23345,8,Bag,train
img_23346,8,Bag,train
img_23347,9,Ankle boot,train
img_23348,8,Bag,train
img_23349,5,Sandal,train
img_23350,5,Sandal,train
img_23351,5,Sandal,train
img_23352,4,Coat,train
img_23353,8,Bag,train
img_23354,5,Sandal,train
img_23355,1,Trouser,train
img_23356,4,Coat,train
img_23357,3,Dress,train
img_23358,8,Bag,train
img_23359,6,Shirt,train
img_23360,7,Sneaker,train
img_23361,6,Shirt,train
img_23362,7,Sneaker,train
img_23363,2,Pullover,train
img_23364,1,Trouser,train
img_23365,2,Pullover,train
img_23366,5,Sandal,train
img_23367,3,Dress,train
img_23368,4,Coat,train
img_23369,1,Trouser,train
img_23370,3,Dress,train
img_23371,6,Shirt,train
img_23372,1,Trouser,train
img_23373,5,Sandal,train
img_23374,3,Dress,train
img_23375,5,Sandal,train
img_23376,8,Bag,train
img_23377,0,T-shirt/top,train
img_23378,1,Trouser,train
img_23379,6,Shirt,train
img_23380,3,Dress,train
img_23381,8,Bag,train
img_23382,1,Trouser,train
img_23383,5,Sandal,train
img_23384,5,Sandal,train
img_23385,1,Trouser,train
img_23386,8,Bag,train
img_23387,1,Trouser,train
img_23388,0,T-shirt/top,train
img_23389,9,Ankle boot,train
img_23390,8,Bag,train
img_23391,3,Dress,train
img_23392,8,Bag,train
img_23393,9,Ankle boot,train
img_23394,6,Shirt,train
img_23395,3,Dress,train
img_23396,2,Pullover,train
img_23397,6,Shirt,train
img_23398,6,Shirt,train
img_23399,8,Bag,train
img_23400,6,Shirt,train
img_23401,4,Coat,train
img_23402,5,Sandal,train
img_23403,1,Trouser,train
img_23404,7,Sneaker,train
img_23405,4,Coat,train
img_23406,3,Dress,train
img_23407,5,Sandal,train
img_23408,7,Sneaker,train
img_23409,9,Ankle boot,train
img_23410,2,Pullover,train
img_23411,4,Coat,train
img_23412,4,Coat,train
img_23413,4,Coat,train
img_23414,2,Pullover,train
img_23415,8,Bag,train
img_23416,3,Dress,train
img_23417,4,Coat,train
img_23418,7,Sneaker,train
img_23419,9,Ankle boot,train
img_23420,6,Shirt,train
img_23421,8,Bag,train
img_23422,4,Coat,train
img_23423,2,Pullover,train
img_23424,9,Ankle boot,train
img_23425,8,Bag,train
img_23426,0,T-shirt/top,train
img_23427,1,Trouser,train
img_23428,9,Ankle boot,train
img_23429,8,Bag,train
img_23430,2,Pullover,train
img_23431,0,T-shirt/top,train
img_23432,9,Ankle boot,train
img_23433,9,Ankle boot,train
img_23434,9,Ankle boot,train
img_23435,8,Bag,train
img_23436,4,Coat,train
img_23437,4,Coat,train
img_23438,2,Pullover,train
img_23439,3,Dress,train
img_23440,1,Trouser,train
img_23441,9,Ankle boot,train
img_23442,1,Trouser,train
img_23443,7,Sneaker,train
img_23444,2,Pullover,train
img_23445,3,Dress,train
img_23446,6,Shirt,train
img_23447,8,Bag,train
img_23448,7,Sneaker,train
img_23449,6,Shirt,train
img_23450,3,Dress,train
img_23451,5,Sandal,train
img_23452,0,T-shirt/top,train
img_23453,2,Pullover,train
img_23454,0,T-shirt/top,train
img_23455,4,Coat,train
img_23456,7,Sneaker,train
img_23457,4,Coat,train
img_23458,3,Dress,train
img_23459,6,Shirt,train
img_23460,9,Ankle boot,train
img_23461,1,Trouser,train
img_23462,7,Sneaker,train
img_23463,1,Trouser,train
img_23464,6,Shirt,train
img_23465,6,Shirt,train
img_23466,7,Sneaker,train
img_23467,9,Ankle boot,train
img_23468,4,Coat,train
img_23469,3,Dress,train
img_23470,3,Dress,train
img_23471,0,T-shirt/top,train
img_23472,0,T-shirt/top,train
img_23473,8,Bag,train
img_23474,5,Sandal,train
img_23475,8,Bag,train
img_23476,0,T-shirt/top,train
img_23477,3,Dress,train
img_23478,2,Pullover,train
img_23479,1,Trouser,train
img_23480,8,Bag,train
img_23481,8,Bag,train
img_23482,4,Coat,train
img_23483,8,Bag,train
img_23484,6,Shirt,train
img_23485,8,Bag,train
img_23486,0,T-shirt/top,train
img_23487,3,Dress,train
img_23488,4,Coat,train
img_23489,5,Sandal,train
img_23490,8,Bag,train
img_23491,2,Pullover,train
img_23492,7,Sneaker,train
img_23493,4,Coat,train
img_23494,8,Bag,train
img_23495,6,Shirt,train
img_23496,8,Bag,train
img_23497,0,T-shirt/top,train
img_23498,1,Trouser,train
img_23499,7,Sneaker,train
img_23500,4,Coat,train
img_23501,8,Bag,train
img_23502,4,Coat,train
img_23503,6,Shirt,train
img_23504,0,T-shirt/top,train
img_23505,4,Coat,train
img_23506,2,Pullover,train
img_23507,7,Sneaker,train
img_23508,1,Trouser,train
img_23509,4,Coat,train
img_23510,1,Trouser,train
img_23511,9,Ankle boot,train
img_23512,4,Coat,train
img_23513,3,Dress,train
img_23514,1,Trouser,train
img_23515,2,Pullover,train
img_23516,0,T-shirt/top,train
img_23517,6,Shirt,train
img_23518,7,Sneaker,train
img_23519,5,Sandal,train
img_23520,3,Dress,train
img_23521,4,Coat,train
img_23522,9,Ankle boot,train
img_23523,5,Sandal,train
img_23524,1,Trouser,train
img_23525,6,Shirt,train
img_23526,6,Shirt,train
img_23527,4,Coat,train
img_23528,8,Bag,train
img_23529,2,Pullover,train
img_23530,6,Shirt,train
img_23531,1,Trouser,train
img_23532,5,Sandal,train
img_23533,4,Coat,train
img_23534,1,Trouser,train
img_23535,7,Sneaker,train
img_23536,9,Ankle boot,train
img_23537,1,Trouser,train
img_23538,3,Dress,train
img_23539,0,T-shirt/top,train
img_23540,7,Sneaker,train
img_23541,1,Trouser,train
img_23542,9,Ankle boot,train
img_23543,1,Trouser,train
img_23544,3,Dress,train
img_23545,3,Dress,train
img_23546,5,Sandal,train
img_23547,0,T-shirt/top,train
img_23548,2,Pullover,train
img_23549,8,Bag,train
img_23550,7,Sneaker,train
img_23551,0,T-shirt/top,train
img_23552,7,Sneaker,train
img_23553,2,Pullover,train
img_23554,2,Pullover,train
img_23555,2,Pullover,train
img_23556,6,Shirt,train
img_23557,4,Coat,train
img_23558,4,Coat,train
img_23559,3,Dress,train
img_23560,3,Dress,train
img_23561,7,Sneaker,train
img_23562,8,Bag,train
img_23563,7,Sneaker,train
img_23564,3,Dress,train
img_23565,9,Ankle boot,train
img_23566,3,Dress,train
img_23567,8,Bag,train
img_23568,3,Dress,train
img_23569,3,Dress,train
img_23570,9,Ankle boot,train
img_23571,7,Sneaker,train
img_23572,7,Sneaker,train
img_23573,6,Shirt,train
img_23574,6,Shirt,train
img_23575,1,Trouser,train
img_23576,0,T-shirt/top,train
img_23577,9,Ankle boot,train
img_23578,6,Shirt,train
img_23579,6,Shirt,train
img_23580,0,T-shirt/top,train
img_23581,3,Dress,train
img_23582,7,Sneaker,train
img_23583,0,T-shirt/top,train
img_23584,9,Ankle boot,train
img_23585,8,Bag,train
img_23586,3,Dress,train
img_23587,4,Coat,train
img_23588,3,Dress,train
img_23589,2,Pullover,train
img_23590,9,Ankle boot,train
img_23591,1,Trouser,train
img_23592,0,T-shirt/top,train
img_23593,9,Ankle boot,train
img_23594,2,Pullover,train
img_23595,8,Bag,train
img_23596,2,Pullover,train
img_23597,2,Pullover,train
img_23598,5,Sandal,train
img_23599,5,Sandal,train
img_23600,7,Sneaker,train
img_23601,3,Dress,train
img_23602,7,Sneaker,train
img_23603,6,Shirt,train
img_23604,4,Coat,train
img_23605,9,Ankle boot,train
img_23606,5,Sandal,train
img_23607,3,Dress,train
img_23608,0,T-shirt/top,train
img_23609,7,Sneaker,train
img_23610,6,Shirt,train
img_23611,0,T-shirt/top,train
img_23612,4,Coat,train
img_23613,8,Bag,train
img_23614,2,Pullover,train
img_23615,1,Trouser,train
img_23616,7,Sneaker,train
img_23617,2,Pullover,train
img_23618,3,Dress,train
img_23619,5,Sandal,train
img_23620,6,Shirt,train
img_23621,7,Sneaker,train
img_23622,7,Sneaker,train
img_23623,8,Bag,train
img_23624,9,Ankle boot,train
img_23625,0,T-shirt/top,train
img_23626,2,Pullover,train
img_23627,1,Trouser,train
img_23628,3,Dress,train
img_23629,1,Trouser,train
img_23630,2,Pullover,train
img_23631,3,Dress,train
img_23632,7,Sneaker,train
img_23633,7,Sneaker,train
img_23634,9,Ankle boot,train
img_23635,3,Dress,train
img_23636,4,Coat,train
img_23637,2,Pullover,train
img_23638,0,T-shirt/top,train
img_23639,2,Pullover,train
img_23640,9,Ankle boot,train
img_23641,9,Ankle boot,train
img_23642,3,Dress,train
img_23643,3,Dress,train
img_23644,4,Coat,train
img_23645,1,Trouser,train
img_23646,5,Sandal,train
img_23647,3,Dress,train
img_23648,5,Sandal,train
img_23649,4,Coat,train
img_23650,8,Bag,train
img_23651,3,Dress,train
img_23652,2,Pullover,train
img_23653,5,Sandal,train
img_23654,8,Bag,train
img_23655,0,T-shirt/top,train
img_23656,2,Pullover,train
img_23657,2,Pullover,train
img_23658,9,Ankle boot,train
img_23659,8,Bag,train
img_23660,0,T-shirt/top,train
img_23661,9,Ankle boot,train
img_23662,3,Dress,train
img_23663,2,Pullover,train
img_23664,6,Shirt,train
img_23665,6,Shirt,train
img_23666,5,Sandal,train
img_23667,2,Pullover,train
img_23668,3,Dress,train
img_23669,9,Ankle boot,train
img_23670,7,Sneaker,train
img_23671,6,Shirt,train
img_23672,3,Dress,train
img_23673,3,Dress,train
img_23674,2,Pullover,train
img_23675,5,Sandal,train
img_23676,1,Trouser,train
img_23677,2,Pullover,train
img_23678,3,Dress,train
img_23679,1,Trouser,train
img_23680,8,Bag,train
img_23681,6,Shirt,train
img_23682,0,T-shirt/top,train
img_23683,8,Bag,train
img_23684,8,Bag,train
img_23685,1,Trouser,train
img_23686,5,Sandal,train
img_23687,6,Shirt,train
img_23688,6,Shirt,train
img_23689,8,Bag,train
img_23690,4,Coat,train
img_23691,2,Pullover,train
img_23692,4,Coat,train
img_23693,0,T-shirt/top,train
img_23694,2,Pullover,train
img_23695,4,Coat,train
img_23696,5,Sandal,train
img_23697,3,Dress,train
img_23698,4,Coat,train
img_23699,1,Trouser,train
img_23700,0,T-shirt/top,train
img_23701,7,Sneaker,train
img_23702,4,Coat,train
img_23703,1,Trouser,train
img_23704,3,Dress,train
img_23705,2,Pullover,train
img_23706,7,Sneaker,train
img_23707,7,Sneaker,train
img_23708,3,Dress,train
img_23709,7,Sneaker,train
img_23710,1,Trouser,train
img_23711,8,Bag,train
img_23712,2,Pullover,train
img_23713,3,Dress,train
img_23714,9,Ankle boot,train
img_23715,0,T-shirt/top,train
img_23716,2,Pullover,train
img_23717,1,Trouser,train
img_23718,7,Sneaker,train
img_23719,2,Pullover,train
img_23720,0,T-shirt/top,train
img_23721,4,Coat,train
img_23722,4,Coat,train
img_23723,8,Bag,train
img_23724,9,Ankle boot,train
img_23725,6,Shirt,train
img_23726,5,Sandal,train
img_23727,8,Bag,train
img_23728,3,Dress,train
img_23729,9,Ankle boot,train
img_23730,8,Bag,train
img_23731,0,T-shirt/top,train
img_23732,1,Trouser,train
img_23733,7,Sneaker,train
img_23734,7,Sneaker,train
img_23735,5,Sandal,train
img_23736,5,Sandal,train
img_23737,7,Sneaker,train
img_23738,3,Dress,train
img_23739,1,Trouser,train
img_23740,0,T-shirt/top,train
img_23741,9,Ankle boot,train
img_23742,2,Pullover,train
img_23743,3,Dress,train
img_23744,9,Ankle boot,train
img_23745,9,Ankle boot,train
img_23746,6,Shirt,train
img_23747,8,Bag,train
img_23748,3,Dress,train
img_23749,3,Dress,train
img_23750,1,Trouser,train
img_23751,5,Sandal,train
img_23752,7,Sneaker,train
img_23753,5,Sandal,train
img_23754,0,T-shirt/top,train
img_23755,6,Shirt,train
img_23756,0,T-shirt/top,train
img_23757,3,Dress,train
img_23758,4,Coat,train
img_23759,9,Ankle boot,train
img_23760,9,Ankle boot,train
img_23761,3,Dress,train
img_23762,9,Ankle boot,train
img_23763,0,T-shirt/top,train
img_23764,2,Pullover,train
img_23765,0,T-shirt/top,train
img_23766,4,Coat,train
img_23767,6,Shirt,train
img_23768,3,Dress,train
img_23769,5,Sandal,train
img_23770,9,Ankle boot,train
img_23771,8,Bag,train
img_23772,6,Shirt,train
img_23773,6,Shirt,train
img_23774,5,Sandal,train
img_23775,6,Shirt,train
img_23776,8,Bag,train
img_23777,7,Sneaker,train
img_23778,2,Pullover,train
img_23779,4,Coat,train
img_23780,5,Sandal,train
img_23781,0,T-shirt/top,train
img_23782,3,Dress,train
img_23783,6,Shirt,train
img_23784,1,Trouser,train
img_23785,4,Coat,train
img_23786,0,T-shirt/top,train
img_23787,7,Sneaker,train
img_23788,1,Trouser,train
img_23789,9,Ankle boot,train
img_23790,7,Sneaker,train
img_23791,8,Bag,train
img_23792,4,Coat,train
img_23793,4,Coat,train
img_23794,6,Shirt,train
img_23795,6,Shirt,train
img_23796,6,Shirt,train
img_23797,5,Sandal,train
img_23798,5,Sandal,train
img_23799,1,Trouser,train
img_23800,6,Shirt,train
img_23801,1,Trouser,train
img_23802,0,T-shirt/top,train
img_23803,5,Sandal,train
img_23804,2,Pullover,train
img_23805,2,Pullover,train
img_23806,5,Sandal,train
img_23807,1,Trouser,train
img_23808,4,Coat,train
img_23809,8,Bag,train
img_23810,3,Dress,train
img_23811,2,Pullover,train
img_23812,2,Pullover,train
img_23813,7,Sneaker,train
img_23814,9,Ankle boot,train
img_23815,4,Coat,train
img_23816,7,Sneaker,train
img_23817,8,Bag,train
img_23818,4,Coat,train
img_23819,2,Pullover,train
img_23820,3,Dress,train
img_23821,9,Ankle boot,train
img_23822,0,T-shirt/top,train
img_23823,6,Shirt,train
img_23824,9,Ankle boot,train
img_23825,4,Coat,train
img_23826,8,Bag,train
img_23827,1,Trouser,train
img_23828,1,Trouser,train
img_23829,0,T-shirt/top,train
img_23830,7,Sneaker,train
img_23831,3,Dress,train
img_23832,4,Coat,train
img_23833,4,Coat,train
img_23834,9,Ankle boot,train
img_23835,8,Bag,train
img_23836,5,Sandal,train
img_23837,2,Pullover,train
img_23838,9,Ankle boot,train
img_23839,6,Shirt,train
img_23840,7,Sneaker,train
img_23841,9,Ankle boot,train
img_23842,2,Pullover,train
img_23843,8,Bag,train
img_23844,7,Sneaker,train
img_23845,5,Sandal,train
img_23846,8,Bag,train
img_23847,2,Pullover,train
img_23848,6,Shirt,train
img_23849,0,T-shirt/top,train
img_23850,4,Coat,train
img_23851,2,Pullover,train
img_23852,3,Dress,train
img_23853,9,Ankle boot,train
img_23854,5,Sandal,train
img_23855,3,Dress,train
img_23856,9,Ankle boot,train
img_23857,2,Pullover,train
img_23858,6,Shirt,train
img_23859,8,Bag,train
img_23860,0,T-shirt/top,train
img_23861,1,Trouser,train
img_23862,5,Sandal,train
img_23863,8,Bag,train
img_23864,2,Pullover,train
img_23865,6,Shirt,train
img_23866,4,Coat,train
img_23867,8,Bag,train
img_23868,9,Ankle boot,train
img_23869,3,Dress,train
img_23870,6,Shirt,train
img_23871,1,Trouser,train
img_23872,1,Trouser,train
img_23873,3,Dress,train
img_23874,1,Trouser,train
img_23875,1,Trouser,train
img_23876,3,Dress,train
img_23877,7,Sneaker,train
img_23878,8,Bag,train
img_23879,1,Trouser,train
img_23880,6,Shirt,train
img_23881,4,Coat,train
img_23882,3,Dress,train
img_23883,3,Dress,train
img_23884,3,Dress,train
img_23885,7,Sneaker,train
img_23886,2,Pullover,train
img_23887,7,Sneaker,train
img_23888,9,Ankle boot,train
img_23889,4,Coat,train
img_23890,7,Sneaker,train
img_23891,6,Shirt,train
img_23892,7,Sneaker,train
img_23893,9,Ankle boot,train
img_23894,2,Pullover,train
img_23895,7,Sneaker,train
img_23896,8,Bag,train
img_23897,3,Dress,train
img_23898,2,Pullover,train
img_23899,1,Trouser,train
img_23900,1,Trouser,train
img_23901,1,Trouser,train
img_23902,6,Shirt,train
img_23903,0,T-shirt/top,train
img_23904,1,Trouser,train
img_23905,6,Shirt,train
img_23906,3,Dress,train
img_23907,1,Trouser,train
img_23908,2,Pullover,train
img_23909,8,Bag,train
img_23910,7,Sneaker,train
img_23911,5,Sandal,train
img_23912,5,Sandal,train
img_23913,3,Dress,train
img_23914,2,Pullover,train
img_23915,0,T-shirt/top,train
img_23916,1,Trouser,train
img_23917,3,Dress,train
img_23918,8,Bag,train
img_23919,7,Sneaker,train
img_23920,1,Trouser,train
img_23921,1,Trouser,train
img_23922,6,Shirt,train
img_23923,0,T-shirt/top,train
img_23924,1,Trouser,train
img_23925,9,Ankle boot,train
img_23926,7,Sneaker,train
img_23927,9,Ankle boot,train
img_23928,0,T-shirt/top,train
img_23929,2,Pullover,train
img_23930,6,Shirt,train
img_23931,4,Coat,train
img_23932,0,T-shirt/top,train
img_23933,0,T-shirt/top,train
img_23934,3,Dress,train
img_23935,4,Coat,train
img_23936,2,Pullover,train
img_23937,1,Trouser,train
img_23938,0,T-shirt/top,train
img_23939,4,Coat,train
img_23940,3,Dress,train
img_23941,8,Bag,train
img_23942,9,Ankle boot,train
img_23943,8,Bag,train
img_23944,3,Dress,train
img_23945,3,Dress,train
img_23946,1,Trouser,train
img_23947,6,Shirt,train
img_23948,8,Bag,train
img_23949,2,Pullover,train
img_23950,2,Pullover,train
img_23951,5,Sandal,train
img_23952,5,Sandal,train
img_23953,3,Dress,train
img_23954,2,Pullover,train
img_23955,0,T-shirt/top,train
img_23956,1,Trouser,train
img_23957,2,Pullover,train
img_23958,7,Sneaker,train
img_23959,4,Coat,train
img_23960,1,Trouser,train
img_23961,2,Pullover,train
img_23962,8,Bag,train
img_23963,7,Sneaker,train
img_23964,0,T-shirt/top,train
img_23965,2,Pullover,train
img_23966,7,Sneaker,train
img_23967,7,Sneaker,train
img_23968,9,Ankle boot,train
img_23969,7,Sneaker,train
img_23970,6,Shirt,train
img_23971,7,Sneaker,train
img_23972,0,T-shirt/top,train
img_23973,5,Sandal,train
img_23974,1,Trouser,train
img_23975,7,Sneaker,train
img_23976,3,Dress,train
img_23977,1,Trouser,train
img_23978,2,Pullover,train
img_23979,5,Sandal,train
img_23980,9,Ankle boot,train
img_23981,5,Sandal,train
img_23982,3,Dress,train
img_23983,7,Sneaker,train
img_23984,7,Sneaker,train
img_23985,6,Shirt,train
img_23986,5,Sandal,train
img_23987,5,Sandal,train
img_23988,5,Sandal,train
img_23989,2,Pullover,train
img_23990,0,T-shirt/top,train
img_23991,9,Ankle boot,train
img_23992,9,Ankle boot,train
